기준년,시군구,공원종류별,상세 도시공원,공원수,중복,면적
yr,signgu,park_knd,dtl_city_park,park_cnt,dpcn,ar
2009,중구,도시공원,근린공원,9,2,593.2
2009,중구,도시공원,도시자연공원구역,1,,1786.5
2009,중구,도시공원,묘지공원,1,,29.7
2009,중구,도시공원,소공원,15,,14.2
2009,중구,도시공원,어린이공원,22,,38.6
2009,중구,도시공원,체육공원,2,,5.6
2009,중랑구,기타,기타,30,,179.1
2009,중랑구,도시공원,근린공원,4,,1335.1
2009,중랑구,도시공원,도시자연공원구역,1,,2800.6
2009,중랑구,도시공원,문화공원,1,,832.8
2009,중랑구,도시공원,소공원,5,,3.8
2009,중랑구,도시공원,어린이공원,44,,54.2
2008,강남구,기타,기타,16,,1023.0
2008,강남구,도시공원,근린공원,49,,2099.0
2008,강남구,도시공원,도시자연공원구역,,2,2450.0
2008,강남구,도시공원,소공원,7,,7.0
2008,강남구,도시공원,어린이공원,61,,95.0
2008,강동구,기타,기타,10,,824.0
2008,강동구,도시공원,근린공원,21,,1297.0
2008,강동구,도시공원,도시자연공원구역,1,,713.0
2008,강동구,도시공원,소공원,11,,6.0
2008,강동구,도시공원,어린이공원,59,,105.0
2008,강동구,도시공원,역사공원,1,,111.0
2008,강북구,기타,기타,19,,186.0
2008,강북구,도시공원,근린공원,2,,1385.0
2008,강북구,도시공원,도시자연공원구역,,1,128.0
2008,강북구,도시공원,소공원,3,,3.0
2008,강북구,도시공원,어린이공원,42,,58.0
2008,강북구,자연공원(국립),자연공원(국립),1,,12559.0
2008,강서구,기타,기타,11,,767.0
2008,강서구,도시공원,근린공원,23,,2938.0
2008,강서구,도시공원,묘지공원,1,,20.0
2008,강서구,도시공원,소공원,2,,2.0
2008,강서구,도시공원,어린이공원,124,,189.0
2008,관악구,기타,기타,13,,7.0
2008,관악구,도시공원,근린공원,4,2,400.0
2008,관악구,도시공원,도시자연공원구역,1,,10421.0
2008,관악구,도시공원,소공원,7,,10.0
2008,관악구,도시공원,수변공원,4,,34.0
2008,관악구,도시공원,어린이공원,72,,78.0
2008,관악구,도시공원,체육공원,1,,4.0
2008,광진구,기타,기타,16,1,450.0
2008,광진구,도시공원,근린공원,2,,562.0
2008,광진구,도시공원,도시자연공원구역,,1,2307.0
2008,광진구,도시공원,소공원,1,,1.0
2008,광진구,도시공원,어린이공원,36,,39.0
2008,광진구,도시공원,역사공원,1,,37.0
2008,구로구,기타,기타,53,,330.0
2008,구로구,도시공원,근린공원,13,1,1049.0
2008,구로구,도시공원,도시자연공원구역,2,,1686.0
2008,구로구,도시공원,소공원,9,,17.0
2008,구로구,도시공원,어린이공원,26,,53.0
2008,금천구,기타,기타,7,,159.0
2008,금천구,도시공원,근린공원,3,,33.0
2008,금천구,도시공원,도시자연공원구역,,1,1956.0
2008,금천구,도시공원,어린이공원,41,,41.0
2008,노원구,기타,기타,20,,275.0
2008,노원구,도시공원,근린공원,27,,1627.0
2008,노원구,도시공원,도시자연공원구역,2,,12024.0
2008,노원구,도시공원,소공원,1,,2.0
2008,노원구,도시공원,어린이공원,92,,171.0
2008,노원구,도시공원,체육공원,4,,27.0
2008,도봉구,기타,기타,22,,252.0
2008,도봉구,도시공원,근린공원,2,1,1004.0
2008,도봉구,도시공원,소공원,2,,2.0
2008,도봉구,도시공원,어린이공원,39,,50.0
2008,도봉구,자연공원(국립),자연공원(국립),,1,9191.0
2008,동대문구,기타,기타,19,,225.0
2008,동대문구,도시공원,근린공원,13,1,865.0
2008,동대문구,도시공원,소공원,17,,22.0
2008,동대문구,도시공원,어린이공원,50,,96.0
2008,동작구,기타,기타,12,1,186.0
2008,동작구,도시공원,근린공원,10,,1629.0
2008,동작구,도시공원,문화공원,2,,2086.0
2008,동작구,도시공원,소공원,11,,11.0
2008,동작구,도시공원,어린이공원,37,,46.0
2008,동작구,도시공원,체육공원,1,,12.0
2008,마포구,기타,기타,21,,2862.0
2008,마포구,도시공원,근린공원,11,,2016.0
2008,마포구,도시공원,문화공원,1,,13.0
2008,마포구,도시공원,소공원,14,,17.0
2008,마포구,도시공원,어린이공원,56,,73.0
2008,마포구,도시공원,체육공원,4,,15.0
2008,서대문구,기타,기타,43,,388.0
2008,서대문구,도시공원,근린공원,7,,1265.0
2008,서대문구,도시공원,도시자연공원구역,1,2,3450.0
2008,서대문구,도시공원,소공원,9,,6.0
2008,서대문구,도시공원,어린이공원,45,,97.0
2008,서대문구,자연공원(국립),자연공원(국립),,1,274.0
2008,서울대공원,도시공원,근린공원,1,,6670.0
2008,서울대공원,도시공원,도시자연공원구역,,1,2493.0
2008,서초구,기타,기타,11,,795.0
2008,서초구,도시공원,근린공원,26,,1727.0
2008,서초구,도시공원,도시자연공원구역,6,,13026.0
2008,서초구,도시공원,문화공원,1,,128.0
2008,서초구,도시공원,소공원,1,,5.0
2008,서초구,도시공원,어린이공원,83,,136.0
2008,성동구,기타,기타,26,,1934.0
2008,성동구,도시공원,근린공원,11,1,955.0
2008,성동구,도시공원,묘지공원,1,,3.0
2008,성동구,도시공원,소공원,7,,6.0
2008,성동구,도시공원,어린이공원,35,,57.0
2008,성북구,기타,기타,53,,58.0
2008,성북구,도시공원,근린공원,9,3,1622.0
2008,성북구,도시공원,도시자연공원구역,1,1,2276.0
2008,성북구,도시공원,소공원,21,,25.0
2008,성북구,도시공원,수변공원,1,,2.0
2008,성북구,도시공원,어린이공원,33,,90.0
2008,성북구,자연공원(국립),자연공원(국립),,1,3643.0
2008,송파구,기타,기타,11,1,2608.0
2008,송파구,도시공원,근린공원,47,,1947.0
2008,송파구,도시공원,소공원,1,,1.0
2008,송파구,도시공원,어린이공원,82,,130.0
2008,양천구,기타,기타,17,,417.0
2008,양천구,도시공원,근린공원,17,,1079.0
2008,양천구,도시공원,도시자연공원구역,,1,1003.0
2008,양천구,도시공원,소공원,9,,20.0
2008,양천구,도시공원,어린이공원,71,,122.0
2008,양천구,도시공원,체육공원,1,,218.0
2008,영등포구,기타,기타,30,,1446.0
2008,영등포구,도시공원,근린공원,13,,577.0
2008,영등포구,도시공원,소공원,24,,36.0
2008,영등포구,도시공원,어린이공원,30,,90.0
2008,영등포구,도시공원,역사공원,1,,3.0
2008,용산구,기타,기타,22,,626.0
2008,용산구,도시공원,근린공원,8,1,500.0
2008,용산구,도시공원,도시자연공원구역,,,1373.0
2008,용산구,도시공원,소공원,7,,15.0
2008,용산구,도시공원,어린이공원,31,,50.0
2008,은평구,기타,기타,30,,92.0
2008,은평구,도시공원,근린공원,18,1,2735.0
2008,은평구,도시공원,도시자연공원구역,2,1,3324.0
2008,은평구,도시공원,소공원,13,,18.0
2008,은평구,도시공원,어린이공원,43,,71.0
2008,은평구,도시공원,체육공원,1,,5.7
2008,은평구,자연공원(국립),자연공원(국립),,1,9453.0
2008,종로구,기타,기타,31,,83.0
2008,종로구,도시공원,근린공원,28,,2436.0
2008,종로구,도시공원,도시자연공원구역,2,1,3734.0
2008,종로구,도시공원,소공원,7,,2.0
2008,종로구,도시공원,어린이공원,31,,71.0
2008,종로구,자연공원(국립),자연공원(국립),1,,4328.0
