대여소_번호,대여소_ID,대여소명,자치구,Capa,일평균_순유입량,순유입량_표준편차,n_days,t_statistic,p_value_two_sided,net_flow_group,반납_우세_비율(%),대여_우세_비율(%),매핑상태
2516,ST-1901,본마을 노인복지센터 앞,서초구,9,4.22,8.28,304,8.886257749633645,5.750940099510525e-17,+_순유입/과적,60.14,21.28,매핑완료
4960,ST-3358,고덕비즈밸리 지식산업센터 A,강동구,15,4.2,19.69,304,3.7191214957584213,0.00023815352008131152,+_순유입/과적,54.85,40.29,매핑완료
2219,ST-750,"고속터미널역 8-1번, 8-2번 출구 사이",서초구,20,4.19,28.5,304,2.5633384664470773,0.010849675015169999,+_순유입/과적,52.03,44.59,매핑완료
3220,ST-1991,래미안에스티움 앞 (신풍로),영등포구,20,4.18,20.1,304,3.625909966965177,0.00033768863438937805,+_순유입/과적,55.74,39.19,매핑완료
4594,ST-2920,양평교 영등포대여소,영등포구,15,4.18,23.94,304,3.044310373266502,0.0025367442098668436,+_순유입/과적,57.43,37.84,매핑완료
2540,ST-1924,반포천 앞,서초구,10,4.17,15.42,304,4.71507356538641,3.6910158488548377e-06,+_순유입/과적,59.12,34.12,매핑완료
1530,ST-1104,광산사거리,강북구,13,4.16,20.76,304,3.4938380742060122,0.000547131302846699,+_순유입/과적,55.41,40.54,매핑완료
2109,ST-882,은천로입구 가로공원,관악구,22,4.16,35.33,304,2.0529883504250446,0.040932121370040105,+_순유입/과적,54.05,41.89,매핑완료
1729,ST-1461,도봉한신아파트 버스정류장,도봉구,10,4.14,18.54,304,3.8933854641334174,0.00012163427598979595,+_순유입/과적,54.05,41.55,매핑완료
4385,ST-3099,용답동 우체국 주변,성동구,5,4.14,22.1,304,3.266215678960794,0.0012149842790627734,+_순유입/과적,52.7,42.57,매핑완료
3911,ST-2829,항동하버리안2단지아파트 후문,구로구,10,4.12,9.56,304,7.514085208111957,6.496862385187582e-13,+_순유입/과적,56.42,27.03,매핑완료
982,ST-2250,녹번초등학교(서오릉로),은평구,10,4.11,15.11,304,4.74257436345524,3.2537454457442526e-06,+_순유입/과적,56.42,36.49,매핑완료
3212,ST-1983,신풍역 6번출구,영등포구,10,4.11,20.43,304,3.5076014993543163,0.000520646656807327,+_순유입/과적,56.42,38.85,매핑완료
4102,ST-2496,휘경1동주민센터 앞,동대문구,7,4.11,20.36,304,3.5196610329964972,0.0004984325553242097,+_순유입/과적,51.01,42.23,매핑완료
506,ST-103,금호 어울림 아파트 앞,성동구,7,4.1,19.22,304,3.719351856090898,0.00023794597867497774,+_순유입/과적,54.73,37.5,매핑완료
1375,ST-1723,생명의 전화 종합복지관 앞 교차로,성북구,20,4.09,19.3,304,3.6949008661308507,0.0002609530789153336,+_순유입/과적,57.43,37.16,매핑완료
2708,ST-2024,강서한강자이타워 앞,강서구,15,4.09,31.79,304,2.2432081382927156,0.02560586222387361,+_순유입/과적,52.36,44.93,매핑완료
759,ST-1500,보아스아파트 앞,양천구,10,4.07,16.68,304,4.254368992856246,2.7972896720128974e-05,+_순유입/과적,45.61,32.43,매핑완료
4138,ST-3317,답십리 사거리,동대문구,5,4.07,16.26,304,4.364260442856222,1.7517456832765673e-05,+_순유입/과적,57.77,34.8,매핑완료
1319,ST-564,종암사거리 분수대,성북구,10,4.06,22.16,304,3.1944277456272805,0.0015486634903695029,+_순유입/과적,50.34,43.58,매핑완료
4373,ST-3002,서울숲 지식산업센터,성동구,11,4.06,19.75,304,3.584228802182306,0.00039385039852332876,+_순유입/과적,57.43,39.53,매핑완료
1825,ST-633,한신아파트 앞 육교 아래,금천구,10,4.04,13.49,304,5.221631351194758,3.301285588206852e-07,+_순유입/과적,60.81,32.09,매핑완료
1049,ST-1371,강일리버파크 10단지,강동구,10,4.03,13.77,304,5.102792372539991,5.917316048432818e-07,+_순유입/과적,56.42,35.81,매핑완료
2637,ST-1864,아시아지하보도 14번 출구,송파구,15,4.03,24.9,304,2.8219056614407902,0.005089447952286773,+_순유입/과적,55.41,40.88,매핑완료
2108,ST-714,은천치안센터,관악구,20,4.01,16.82,304,4.156762131652343,4.205317159222907e-05,+_순유입/과적,52.7,40.88,매핑완료
430,ST-1439,장충동먹자골목 앞,중구,6,4.0,13.18,304,5.291531342689741,2.3308162952975233e-07,+_순유입/과적,56.08,37.16,매핑완료
1992,ST-1527,구로구배드민턴실내체육관 앞,구로구,12,3.99,11.47,304,6.065215966774992,3.920592609447463e-09,+_순유입/과적,61.49,29.05,매핑완료
1351,ST-1215,안암2교 옆,성북구,8,3.97,21.17,304,3.269688957176472,0.0012006720459334856,+_순유입/과적,53.38,37.16,매핑완료
1705,ST-614,도봉구청 정문앞,도봉구,8,3.96,17.63,304,3.916333480753504,0.00011113010024460098,+_순유입/과적,55.41,37.84,매핑완료
485,ST-1791,서울역5번출구,중구,10,3.95,21.7,304,3.1737605211033477,0.0016593963927697484,+_순유입/과적,52.03,42.91,매핑완료
617,ST-276,청솔우성아파트 앞,동대문구,20,3.92,19.27,304,3.546836296560341,0.0004515884666135168,+_순유입/과적,57.77,37.16,매핑완료
2613,ST-1705,잠실나들목,송파구,18,3.92,26.21,304,2.6076892573337567,0.009566996733231817,+_순유입/과적,49.32,43.92,매핑완료
2067,ST-1543,보라매역?동작세무서 버스정류장(강남중학교방면),동작구,10,3.88,21.71,304,3.1160806818862854,0.0020083322920937748,+_순유입/과적,55.07,40.54,매핑완료
1188,ST-1708,롯데중앙연구소,강서구,8,3.84,11.96,304,5.598050817122471,4.858234512994269e-08,+_순유입/과적,52.7,29.39,매핑완료
1916,ST-671,구로중학교앞,구로구,10,3.84,16.88,304,3.966391455733694,9.112292056700561e-05,+_순유입/과적,55.41,36.49,매핑완료
3815,ST-2948,광일빌딩,관악구,7,3.83,16.8,304,3.974900703276376,8.808188911926098e-05,+_순유입/과적,59.12,36.15,매핑완료
3559,ST-2341,성동구민종합체육센터 앞,성동구,10,3.81,19.55,304,3.3979345217166173,0.0007697521914380081,+_순유입/과적,55.74,41.22,매핑완료
1420,ST-585,신내어울공원 앞,중랑구,15,3.79,14.95,304,4.4201276243529515,1.3757858124251816e-05,+_순유입/과적,55.41,37.84,매핑완료
1574,ST-2405,송중초등학교 옆,강북구,8,3.79,12.8,304,5.162570936255985,4.417770468154098e-07,+_순유입/과적,56.42,30.41,매핑완료
1150,ST-1062,송정역 1번출구,강서구,7,3.77,28.7,304,2.29032042050848,0.02268956814599523,+_순유입/과적,51.01,46.62,매핑완료
2425,ST-1891,세곡동 사거리(대왕초등학교 정류장),강남구,20,3.77,9.14,304,7.191706353237786,5.03215503714184e-12,+_순유입/과적,56.42,26.35,매핑완료
2826,ST-1966,가마산지하보도 옆,구로구,10,3.77,13.04,304,5.040812581947344,7.989245772107604e-07,+_순유입/과적,58.45,34.8,매핑완료
4886,ST-2986,배명고등학교 건너편,송파구,6,3.76,16.84,304,3.8929833795042597,0.00012182645114773539,+_순유입/과적,52.36,37.5,매핑완료
4657,ST-2775,본 서부병원 교차로 사거리,은평구,17,3.74,17.33,304,3.762788701406145,0.0002017186732258633,+_순유입/과적,54.73,38.85,매핑완료
845,ST-1615,용산 선인상가,용산구,16,3.73,13.14,304,4.949373838479974,1.2376146483612746e-06,+_순유입/과적,57.09,33.78,매핑완료
2521,ST-1906,서초 크로바타워 앞,서초구,13,3.72,15.02,304,4.318270058580908,2.133256024971812e-05,+_순유입/과적,52.36,37.84,매핑완료
954,ST-1329,은평뉴타운구파발9단지,은평구,10,3.71,13.54,304,4.777404750527593,2.7711865907839833e-06,+_순유입/과적,59.8,33.45,매핑완료
394,ST-1373,경희궁 자이 3단지,종로구,15,3.7,20.84,304,3.0955712266987514,0.0021479073794926744,+_순유입/과적,51.69,42.23,매핑완료
1839,ST-1140,수출의 다리 아래,금천구,20,3.69,18.67,304,3.446028302445653,0.0006492551171459416,+_순유입/과적,50.0,38.51,매핑완료
2007,ST-685,유한양행앞,동작구,20,3.69,7.84,304,8.206294439625045,6.6040643953993185e-15,+_순유입/과적,58.33,29.76,매핑완료
4224,ST-2977,서부운전면허시험장,마포구,5,3.68,16.93,304,3.7898991405149864,0.0001818178613060968,+_순유입/과적,55.74,38.51,매핑완료
669,ST-2269,청계한신휴플러스앞 삼거리,동대문구,10,3.67,21.84,304,2.9298826232223947,0.003648551662578134,+_순유입/과적,53.38,41.89,매핑완료
2301,ST-777,현대고등학교 건너편,강남구,10,3.66,16.43,304,3.8840097707507892,0.00012619095692656702,+_순유입/과적,58.78,34.8,매핑완료
748,ST-1019,목동운동장,양천구,15,3.64,12.41,304,5.114066770181483,5.601119070261973e-07,+_순유입/과적,59.12,34.8,매핑완료
4040,ST-2861,공릉로 26길,노원구,10,3.64,15.28,304,4.153505799604202,4.262349785594848e-05,+_순유입/과적,54.73,36.15,매핑완료
2082,ST-2355,7호선 이수역7번출구,동작구,10,3.62,16.82,304,3.7524885078756816,0.0002098053365728893,+_순유입/과적,52.7,38.85,매핑완료
4033,ST-2720,녹천역 4번 출구 옆,노원구,9,3.61,12.28,304,5.125610809831216,5.294343353087649e-07,+_순유입/과적,62.16,30.07,매핑완료
3651,ST-3049,개포동역 4번출구,강남구,5,3.6,20.33,304,3.0874640819963455,0.0022055036361436874,+_순유입/과적,56.42,39.19,매핑완료
4341,ST-3221,영동1교 북단,서초구,5,3.6,12.16,304,5.16185401208764,4.4333508962238496e-07,+_순유입/과적,59.8,32.77,매핑완료
2239,ST-765,교대역 6번출구,서초구,10,3.59,14.96,304,4.184076793398668,3.754747340710615e-05,+_순유입/과적,53.04,36.49,매핑완료
4083,ST-3026,도봉아이나라도서관 앞,도봉구,8,3.59,15.86,304,3.946644945097357,9.856841682467873e-05,+_순유입/과적,55.41,38.85,매핑완료
4863,ST-2728,잠실나들목5,송파구,7,3.58,12.52,304,4.98557770539157,1.0414801365024441e-06,+_순유입/과적,53.72,34.12,매핑완료
4564,ST-2814,63스퀘어,영등포구,10,3.57,25.62,304,2.4295502308259493,0.015698521193860233,+_순유입/과적,55.07,40.54,매핑완료
3570,ST-2309,구의역 리버비스타 오피스텔,광진구,10,3.56,23.15,304,2.6812406460483458,0.007736831896270956,+_순유입/과적,54.39,44.59,매핑완료
4180,ST-3106,흑석동주민센터 입구,동작구,4,3.55,11.01,304,5.621831516646464,4.289682364683228e-08,+_순유입/과적,54.05,32.43,매핑완료
2809,ST-1949,항동지구 11단지 1103동 앞,구로구,10,3.52,7.5,304,8.183106283340358,7.732791865072146e-15,+_순유입/과적,57.77,19.93,매핑완료
4914,ST-3112,도심공항타워 앞,강남구,6,3.49,16.0,304,3.8031393282392383,0.00017278713693961832,+_순유입/과적,54.39,40.2,매핑완료
607,ST-267,신이문역 2번출구,동대문구,15,3.48,14.8,304,4.099721168519336,5.317982372629943e-05,+_순유입/과적,52.36,40.88,매핑완료
1655,ST-1123,공릉1단지아파트,노원구,15,3.47,27.92,304,2.1669597899836877,0.03101689046375058,+_순유입/과적,53.38,43.24,매핑완료
1265,ST-1084,문정동 근린공원,송파구,10,3.44,20.98,304,2.8588393452392595,0.00454682237744395,+_순유입/과적,55.07,38.85,매핑완료
3414,ST-1811,종로5가역 4번출구,종로구,10,3.43,19.26,304,3.1050931207361394,0.002082031350420328,+_순유입/과적,54.73,41.22,매핑완료
3910,ST-2828,목양전원교회 앞 로터리,구로구,10,3.43,11.75,304,5.089710085564089,6.305911667252437e-07,+_순유입/과적,52.03,33.45,매핑완료
2383,ST-1248,보금자리정원,강남구,10,3.41,11.48,304,5.179040208178989,4.074125808976955e-07,+_순유입/과적,56.08,30.07,매핑완료
4121,ST-2507,서울문화재단 앞,동대문구,15,3.4,17.39,304,3.4089146424469905,0.0007405329223580144,+_순유입/과적,53.38,38.51,매핑완료
3814,ST-2873,난곡사거리,관악구,10,3.38,18.25,304,3.229167874886022,0.0013778160171477036,+_순유입/과적,52.36,42.91,매핑완료
4131,ST-3165,베네스트 오피스텔 앞,동대문구,8,3.38,28.46,304,2.0707067363552323,0.03923280212000299,+_순유입/과적,47.3,45.95,매핑완료
749,ST-1350,이대목동병원보도육교,양천구,10,3.37,24.99,304,2.3512588138826844,0.019350396326716555,+_순유입/과적,54.05,40.2,매핑완료
3903,ST-2463,현대아파트 앞,구로구,10,3.36,14.35,304,4.082480961755168,5.7060774096016026e-05,+_순유입/과적,56.42,37.5,매핑완료
3421,ST-1818,혜화역 1번출구,종로구,10,3.33,16.68,304,3.4808473577914736,0.000573281421224374,+_순유입/과적,52.7,40.54,매핑완료
215,ST-64,여의도고교 앞,영등포구,10,3.3,26.29,304,2.1885685072170746,0.029391375129723764,+_순유입/과적,53.04,43.24,매핑완료
1738,ST-1470,창동주공17단지 상가앞,도봉구,10,3.3,22.09,304,2.6046838413190083,0.009649420455191019,+_순유입/과적,54.73,40.2,매핑완료
222,ST-68,시범아파트버스정류장 옆,영등포구,12,3.29,19.82,304,2.894203334863535,0.004077157629124173,+_순유입/과적,58.78,37.84,매핑완료
1806,ST-621,에이스하이엔드타워9차 앞,금천구,10,3.29,20.57,304,2.78867817681066,0.005627200568041875,+_순유입/과적,50.0,43.58,매핑완료
455,ST-1608,종로6가역 버스정류장(동대문 방향),종로구,8,3.28,14.73,304,3.882468033893662,0.0001269555660954036,+_순유입/과적,51.01,41.22,매핑완료
1101,ST-507,상사마을 버스정류장(아라대교방면),강서구,10,3.25,7.94,304,7.136736305545184,7.091580344073021e-12,+_순유입/과적,57.77,24.32,매핑완료
3775,ST-2483,가양오토갤러리,강서구,10,3.23,16.97,304,3.3186195845931357,0.0010149881416323682,+_순유입/과적,56.76,38.51,매핑완료
1535,ST-1109,효성인텔리안 앞,강북구,10,3.22,18.71,304,3.0006744197115918,0.0029176521169229086,+_순유입/과적,54.73,39.19,매핑완료
3654,ST-2568,강동리버스트4단지아파트 405동 앞,강동구,10,3.22,10.27,304,5.466661966193174,9.593643064614344e-08,+_순유입/과적,60.14,30.74,매핑완료
1289,ST-1422,풍납토성 서성벽터B,송파구,10,3.2,14.1,304,3.957014643781605,9.458933897189581e-05,+_순유입/과적,54.05,38.18,매핑완료
514,ST-112,성수사거리 버스정류장 앞,성동구,12,3.18,24.3,304,2.2816952494583282,0.023200710043424794,+_순유입/과적,48.31,45.61,매핑완료
1849,ST-1276,대륭포스트타워5차,금천구,10,3.17,14.35,304,3.851626383560679,0.0001432048964963811,+_순유입/과적,54.39,38.85,매핑완료
948,ST-1034,디지털미디어 시티역 4번출구(DMC역),은평구,10,3.16,15.85,304,3.476118778949787,0.00058308695861937,+_순유입/과적,45.27,46.96,매핑완료
1865,ST-1936,금천구청앞(M빌딩),금천구,10,3.16,10.79,304,5.106254184092133,5.818432072713172e-07,+_순유입/과적,55.41,34.46,매핑완료
3638,ST-2839,신청담나들목,강남구,5,3.16,11.73,304,4.69705734410521,4.007608744973691e-06,+_순유입/과적,58.45,34.46,매핑완료
3760,ST-2538,발산역 8번 출구,강서구,17,3.16,23.3,304,2.3646559075688462,0.018676999435796492,+_순유입/과적,56.76,39.53,매핑완료
4353,ST-2466,코오롱디지털타워 3차앞,성동구,8,3.16,20.08,304,2.7438487373682334,0.006434324840195094,+_순유입/과적,52.36,40.88,매핑완료
582,ST-375,경일중학교 앞,성동구,10,3.15,14.09,304,3.897950794081795,0.00011947233873519343,+_순유입/과적,55.74,38.85,매핑완료
2196,ST-2380,봉천역 3번출구,관악구,15,3.15,12.14,304,4.524063153921952,8.720400179499076e-06,+_순유입/과적,53.04,35.14,매핑완료
203,ST-51,국회의사당역 3번출구 옆,영등포구,15,3.13,23.08,304,2.3645327024752705,0.018683097184775923,+_순유입/과적,52.03,41.22,매핑완료
4486,ST-2596,홈플러스 잠실점,송파구,10,3.13,27.01,304,2.0204892548363285,0.04421214604843989,+_순유입/과적,44.59,49.66,매핑완료
5091,ST-3145,보타닉파크타워2,강서구,8,3.12,24.38,304,2.2312985568247585,0.026392767491094746,+_순유입/과적,54.05,37.84,매핑완료
1278,ST-1409,송파구청 교차로,송파구,16,3.11,19.04,304,2.8479360744561966,0.004701261580223902,+_순유입/과적,52.0,43.2,매핑완료
962,ST-1483,은평뉴타운 힐데스하임,은평구,10,3.08,19.18,304,2.7998766936611625,0.005440465097621299,+_순유입/과적,52.03,42.57,매핑완료
2112,ST-715,서울대입구역 마에스트로,관악구,15,3.06,14.29,304,3.733584539463811,0.00022544885805047572,+_순유입/과적,57.43,35.81,매핑완료
674,ST-2274,고대앞사거리 교통섬,동대문구,15,3.05,21.33,304,2.493134885663208,0.01319558124668316,+_순유입/과적,56.42,37.16,매핑완료
3623,ST-2685,일원에코파크 앞(개포로 방면),강남구,10,3.05,12.82,304,4.148094158439642,4.35876573656606e-05,+_순유입/과적,50.68,36.82,매핑완료
2422,ST-1888,수서동 성당 맞은편,강남구,10,3.0,14.87,304,3.5176050653993336,0.0005021558273191763,+_순유입/과적,54.73,38.18,매핑완료
815,ST-335,LIG강촌아파트 103동앞,용산구,30,2.99,18.85,304,2.7656462262464965,0.006029639586540894,+_순유입/과적,51.35,38.18,매핑완료
5065,ST-2944,허준박물관삼거리,강서구,10,2.97,19.85,304,2.6087516095346706,0.009538012922256167,+_순유입/과적,52.36,41.89,매핑완료
5509,ST-3408,신석초교 앞,마포구,9,2.95,18.35,304,2.802997685764575,0.005389433797421095,+_순유입/과적,47.37,47.37,매핑완료
4576,ST-2800,보라매sk뷰 108동 앞,영등포구,15,2.94,21.31,304,2.4054740298469417,0.016750645524920196,+_순유입/과적,53.72,41.55,매핑완료
1762,ST-2107,북한산 한신휴플러스APT앞,도봉구,25,2.92,23.34,304,2.181317037727295,0.029928460097511652,+_순유입/과적,54.05,39.19,매핑완료
777,ST-2003,신월6차보람아파트 앞,양천구,10,2.91,24.63,304,2.059991218141025,0.040253148809827805,+_순유입/과적,52.7,42.57,매핑완료
3674,ST-2744,강동리버스트7단지,강동구,10,2.86,11.98,304,4.162421027888589,4.107931947148476e-05,+_순유입/과적,53.04,33.45,매핑완료
1557,ST-2129,신창교,강북구,10,2.85,14.19,304,3.5018638447049817,0.000531538115587445,+_순유입/과적,53.72,39.19,매핑완료
2251,ST-781,더케이호텔 입구(양재2),서초구,10,2.84,16.21,304,3.0547249844924154,0.0024528616575904432,+_순유입/과적,52.03,39.19,매핑완료
2658,ST-2409,가락몰 업무동,송파구,10,2.84,22.76,304,2.17561915635422,0.030356405966090377,+_순유입/과적,50.34,43.49,매핑완료
588,ST-483,뚝섬 유원지역,광진구,20,2.81,23.32,304,2.1009444307631724,0.03647176751300507,+_순유입/과적,53.72,42.91,매핑완료
4425,ST-3264,하늘채코오롱아파트 앞,성북구,10,2.81,19.92,304,2.459539363724758,0.014469992405486786,+_순유입/과적,53.72,41.55,매핑완료
3673,ST-2743,강동리버스트6단지,강동구,10,2.79,10.0,304,4.864531220991392,1.8472047610805745e-06,+_순유입/과적,55.07,33.78,매핑완료
4622,ST-2452,한강중학교 앞 버스정류장,용산구,6,2.79,12.04,304,4.040308323082552,6.772237061057803e-05,+_순유입/과적,54.39,37.84,매핑완료
3761,ST-2478,나이아가라관광호텔,강서구,10,2.78,14.56,304,3.329049193143701,0.0009790316519170056,+_순유입/과적,54.73,38.18,매핑완료
340,ST-156,혜화동 로터리,종로구,8,2.77,20.93,304,2.307529875510304,0.02169902191665166,+_순유입/과적,52.36,41.22,매핑완료
5057,ST-2886,마곡역4번출구,강서구,14,2.76,24.34,304,1.9770848125180376,0.04893827969377441,+_순유입/과적,52.7,41.55,매핑완료
5506,ST-3244,월드컵참누리아파트,마포구,10,2.75,20.8,304,2.3051869412955486,0.021831613511229617,+_순유입/과적,52.7,41.55,매핑완료
4396,ST-3320,마장축산물시장 서문 인근,성동구,8,2.74,12.18,304,3.922293302233645,0.00010854617112925663,+_순유입/과적,48.31,38.51,매핑완료
579,ST-372,마장역 4번출구,성동구,8,2.73,17.17,304,2.772229264034022,0.005912033336662079,+_순유입/과적,49.32,43.58,매핑완료
1402,ST-561,금란주차장 앞,중랑구,10,2.73,16.83,304,2.828233895630669,0.004992486636277179,+_순유입/과적,53.72,38.51,매핑완료
5773,ST-3232,송파시그니처롯데캐슬,송파구,12,2.73,11.31,304,4.208592083418582,3.389903028005131e-05,+_순유입/과적,55.74,34.12,매핑완료
2170,ST-1265,조원동 강남힐병원,관악구,10,2.72,19.77,304,2.3988275420193497,0.017051843549696535,+_순유입/과적,49.66,44.93,매핑완료
2173,ST-1268,당곡사거리,관악구,10,2.71,21.2,304,2.228795497546269,0.026560797750226465,+_순유입/과적,53.04,42.23,매핑완료
1509,ST-859,서울북부수도사업소,강북구,10,2.7,12.59,304,3.739166687072222,0.00022071857658606498,+_순유입/과적,52.7,37.5,매핑완료
4507,ST-2759,신정제일시장,양천구,10,2.69,19.63,304,2.389289487136916,0.017492420608080143,+_순유입/과적,51.69,43.24,매핑완료
536,ST-248,행당역 2번출구 앞,성동구,8,2.68,15.99,304,2.922288722623892,0.0037361663857376254,+_순유입/과적,55.41,39.53,매핑완료
1672,ST-1289,상계동수락리버시티,노원구,15,2.67,14.14,304,3.292294251556888,0.0011112812579786829,+_순유입/과적,53.38,36.15,매핑완료
4280,ST-3410,북가좌2동 주민센터,서대문구,5,2.67,10.92,304,4.263098966759561,2.6961315199418725e-05,+_순유입/과적,40.0,40.0,매핑완료
4323,ST-2875,내곡도서관,서초구,10,2.67,7.99,304,5.826413106009311,1.4464472688899473e-08,+_순유입/과적,51.01,25.68,매핑완료
1366,ST-1458,일신초등학교 옆,성북구,10,2.66,12.69,304,3.654742691826066,0.000303343574385539,+_순유입/과적,49.32,36.82,매핑완료
2823,ST-1963,중앙유통단지 앞,구로구,10,2.66,19.74,304,2.349477444745328,0.01944152294438523,+_순유입/과적,54.05,37.84,매핑완료
5329,ST-3278,상계주공15단지 1509동 앞,노원구,10,2.66,20.2,304,2.295974493033306,0.022359859451142536,+_순유입/과적,51.69,42.91,매핑완료
2302,ST-787,교보타워 버스정류장(신논현역 3번출구 후면),강남구,10,2.65,18.16,304,2.5442912335644903,0.011446192435923718,+_순유입/과적,52.7,41.55,매핑완료
2804,ST-1944,항동지구 6단지 602동 앞,구로구,10,2.65,9.22,304,5.011315488235481,9.207037766807227e-07,+_순유입/과적,47.3,36.15,매핑완료
4856,ST-2608,올림픽공원 서1문 앞,송파구,10,2.65,20.3,304,2.276075310420253,0.023539137805411656,+_순유입/과적,51.01,42.91,매핑완료
605,ST-265,신설동역8번출구,동대문구,8,2.64,15.67,304,2.937458381862765,0.003563020953283285,+_순유입/과적,50.68,42.57,매핑완료
1056,ST-1597,강일리버파크 7~11단지,강동구,10,2.62,11.37,304,4.0177010491034535,7.419201356257706e-05,+_순유입/과적,53.38,35.47,매핑완료
331,ST-147,을지로2가 사거리 북측,중구,10,2.61,13.19,304,3.4501065178593353,0.0006398932891763205,+_순유입/과적,50.34,37.16,매핑완료
493,ST-2152,홍대입구역 6번출구,마포구,7,2.61,15.12,304,3.0097159372066558,0.002834664156883224,+_순유입/과적,53.04,40.88,매핑완료
2365,ST-1174,K+ 타워 앞,강남구,15,2.59,15.14,304,2.9827075994109236,0.0030892108304389114,+_순유입/과적,51.69,39.19,매핑완료
134,ST-36,연세로 명물길,서대문구,8,2.58,12.49,304,3.601588238377883,0.0003694703155712312,+_순유입/과적,53.72,38.85,매핑완료
1512,ST-862,강북중학교 앞,강북구,20,2.58,21.4,304,2.102048462492512,0.036374188109455724,+_순유입/과적,47.97,46.62,매핑완료
2246,ST-889,서울시 품질시험소 앞,서초구,10,2.58,13.04,304,3.449680758998448,0.0006408647165700095,+_순유입/과적,52.36,38.85,매핑완료
407,ST-83,마포구 육아종합지원센터,마포구,8,2.55,17.84,304,2.4921955843113714,0.013229811336298317,+_순유입/과적,52.7,41.55,매핑완료
3505,ST-988,신양초교앞 교차로,광진구,12,2.54,15.05,304,2.94261882168593,0.0035058131699748766,+_순유입/과적,55.07,40.54,매핑완료
3627,ST-2688,압구정나들목,강남구,10,2.53,19.57,304,2.2540652687088203,0.024906348883208394,+_순유입/과적,52.36,42.91,매핑완료
3894,ST-3309,노룬산시장앞,광진구,8,2.53,20.07,304,2.197910179802273,0.02871177486885724,+_순유입/과적,56.08,38.85,매핑완료
606,ST-266,휘경공고앞,동대문구,15,2.52,11.57,304,3.797554135772687,0.00017654367253476766,+_순유입/과적,55.07,31.76,매핑완료
5872,ST-3283,서경팰리스 앞,영등포구,7,2.52,15.69,304,2.800363374817718,0.00543247863936616,+_순유입/과적,53.54,40.07,매핑완료
3801,ST-2790,이랜드글로벌R&D센터,강서구,10,2.51,20.09,304,2.1783646288276937,0.03014954904767491,+_순유입/과적,48.99,33.11,매핑완료
1805,ST-620,서울디지털운동장 앞,금천구,10,2.48,15.58,304,2.7753708292633816,0.005856644801780481,+_순유입/과적,53.72,36.49,매핑완료
2535,ST-1920,신반포역 3번출구 뒤,서초구,10,2.47,13.04,304,3.302601346793088,0.0010726107672295482,+_순유입/과적,50.68,38.85,매핑완료
3776,ST-2484,김포공항사거리,강서구,10,2.46,12.12,304,3.538908053171636,0.0004648099417299586,+_순유입/과적,49.32,36.82,매핑완료
324,ST-140,신세계백화점 본점 앞,중구,8,2.44,14.29,304,2.977106626239117,0.0031445531876425894,+_순유입/과적,49.32,37.5,매핑완료
2230,ST-760,이수역 4번 출구,서초구,20,2.43,20.01,304,2.117366203459038,0.035043240217353916,+_순유입/과적,48.99,45.95,매핑완료
4710,ST-2473,자교교회 앞,종로구,8,2.42,15.55,304,2.7134496317346444,0.0070397272796117,+_순유입/과적,51.01,39.19,매핑완료
4802,ST-2628,새우개마을,중랑구,8,2.42,9.32,304,4.527268430630228,8.597491351573548e-06,+_순유입/과적,50.68,33.78,매핑완료
1478,ST-2299,홈플러스 상봉점 앞,중랑구,15,2.41,20.19,304,2.0812177224235806,0.03825345700509391,+_순유입/과적,52.03,44.93,매핑완료
6054,ST-3210,청구e편한세상아파트 113동 앞,중구,5,2.41,20.94,304,2.0066755403883523,0.045672399356669044,+_순유입/과적,49.32,43.92,매핑완료
556,ST-357,달맞이공원,성동구,14,2.4,11.76,304,3.558284851869938,0.00043311758377534795,+_순유입/과적,43.79,28.62,매핑완료
739,ST-1010,신월사거리,양천구,15,2.4,16.54,304,2.529953437605228,0.011914342065825617,+_순유입/과적,51.01,41.22,매핑완료
4546,ST-3227,목동운동장 주경기장,양천구,14,2.37,11.95,304,3.457938241402979,0.0006222678397975286,+_순유입/과적,52.7,33.11,매핑완료
2257,ST-774,청계산 입구 삼거리,서초구,10,2.36,8.11,304,5.073736871396297,6.813972860742906e-07,+_순유입/과적,53.04,29.39,매핑완료
1073,ST-1834,SSTS 몰 앞,강동구,7,2.35,17.51,304,2.340014281512412,0.019931959436315455,+_순유입/과적,48.99,43.24,매핑완료
2810,ST-1950,항동지구 3단지 311동 앞,구로구,10,2.35,6.47,304,6.3328670895335915,8.672209486820118e-10,+_순유입/과적,53.04,28.72,매핑완료
5338,ST-3301,상계초교 입구 교차로,노원구,6,2.34,12.85,304,3.1750423433105612,0.0016523210178796223,+_순유입/과적,54.73,35.47,매핑완료
457,ST-1610,종로꽃시장 입구 옆,종로구,10,2.33,14.57,304,2.7882593104872395,0.005634296587526527,+_순유입/과적,51.35,40.88,매핑완료
3793,ST-2552,더리브골드타워,강서구,10,2.33,19.96,304,2.035317542775505,0.04268890490200192,+_순유입/과적,55.07,39.19,매핑완료
1037,ST-1054,강일리버파크 6단지,강동구,10,2.26,8.72,304,4.518858537799047,8.923577534455261e-06,+_순유입/과적,49.66,32.43,매핑완료
3987,ST-3219,LG전자가산A와 가산테라타워 사이,금천구,10,2.25,19.66,304,1.995426779850766,0.046891488071922845,+_순유입/과적,50.68,44.93,매핑완료
