대여소_번호,대여소_ID,자치구,Capa,일평균순유입량
5768,ST-3214,송파구,12,
5773,ST-3232,송파구,12,
5774,ST-3230,송파구,10,
5775,ST-3242,송파구,10,
5777,ST-3247,송파구,11,
5778,ST-3273,송파구,15,
5779,ST-3285,송파구,8,
5780,ST-3295,송파구,10,
5781,ST-3300,송파구,14,
5782,ST-3343,송파구,5,
5783,ST-3384,송파구,7,
5784,ST-3391,송파구,30,
5785,ST-3409,송파구,20,
5851,ST-3040,영등포구,15,
5852,ST-3041,영등포구,7,
5853,ST-3061,영등포구,10,
5854,ST-3072,영등포구,26,
5855,ST-3073,영등포구,31,
5857,ST-3102,영등포구,15,
5858,ST-3142,영등포구,10,
5859,ST-3160,영등포구,10,
5860,ST-3171,영등포구,10,
5861,ST-3170,영등포구,10,
5862,ST-3187,영등포구,14,
5864,ST-3200,영등포구,8,
5865,ST-3204,영등포구,10,
5866,ST-3212,영등포구,8,
5867,ST-3235,영등포구,10,
5868,ST-3238,영등포구,6,
5869,ST-3241,영등포구,10,
5870,ST-3239,영등포구,10,
5871,ST-3250,영등포구,13,
5872,ST-3283,영등포구,7,
5876,ST-3313,영등포구,10,
5877,ST-3314,영등포구,10,
5878,ST-3315,영등포구,20,
5879,ST-3318,영등포구,8,
5880,ST-3319,영등포구,7,
5881,ST-3322,영등포구,7,
5882,ST-3323,영등포구,7,
5883,ST-3330,영등포구,8,
5884,ST-3331,영등포구,8,
5885,ST-3341,영등포구,10,
5886,ST-3359,영등포구,10,
5887,ST-3374,영등포구,12,
5888,ST-3375,영등포구,7,
5889,ST-3377,영등포구,10,
5890,ST-3401,영등포구,11,
5891,ST-3402,영등포구,30,
5892,ST-3383,영등포구,7,
5893,ST-3397,영등포구,10,
5894,ST-3398,영등포구,10,
5895,ST-3404,영등포구,15,
5896,ST-3417,영등포구,7,
6053,ST-3161,중구,5,
6054,ST-3210,중구,5,
6055,ST-3255,중구,8,
6057,ST-3291,중구,6,
6058,ST-2518,중구,10,
6059,ST-3305,중구,8,
6060,ST-3342,중구,8,
6061,ST-3381,중구,10,
6062,ST-3413,중구,10,
6063,ST-3412,중구,6,
6171,ST-3276,강서구,12,
6172,ST-3281,강서구,10,
6173,ST-3284,강서구,10,
6176,ST-3327,강서구,7,
6177,ST-3324,강서구,10,
6178,ST-3337,강서구,10,
6180,ST-3365,강서구,9,
6182,ST-3370,강서구,10,
6183,ST-3371,강서구,10,
6184,ST-2492,강서구,32,
6185,ST-3418,강서구,8,
6187,ST-3415,강서구,12,
6188,ST-3419,강서구,10,
6189,ST-3424,강서구,11,
6190,ST-3421,강서구,10,
